ticker,marketCap,enterpriseValue,trailingPE,forwardPE,priceToBook,priceToSalesTrailing12Months,enterpriseToEbitda,returnOnEquity,returnOnAssets,grossMargins,operatingMargins,profitMargins,debtToEquity,currentRatio,quickRatio,earningsQuarterlyGrowth,revenueGrowth,freeCashflow,operatingCashflow,totalRevenue,ebitda,bookValue,trailingEps,forwardEps,sharesOutstanding,beta,heldPercentInsiders,shortRatio,roe_q,roa_q,ni_growth_q,rev_growth_q,accruals,debt_equity_q,cfo_assets
GE,383981125632.0,394493132800.0,43.69303,40.779667,21.768131,7.5827155,34.355,0.48231998,0.05065,0.31051,0.20571,0.17716,113.225,0.982,0.632,0.169,0.211,6594625024.0,9799999488.0,50638999552.0,11482999808.0,17.001,8.47,9.07511,1037562513.0,1.366,0.003,3.0,,,,,,,
GEHC,32647581696.0,41122521088.0,16.536865,13.265634,2.9537408,1.5352008,11.445,0.19376,0.05131,0.39528,0.14976,0.093339995,93.965,1.264,0.831,0.154,0.058,1573124992.0,2100999936.0,21265999872.0,3592999936.0,24.298,4.34,5.41022,454891786.0,0.817,0.00358,3.52,,,,,,,
GEV,263755481088.0,255913476096.0,28.655092,39.869144,22.05858,6.375988,65.168,0.82577,0.02544,0.2057,0.07466,0.23035,28.364,0.85,0.563,0.3,0.219,15722125312.0,14138999808.0,41366999040.0,3927000064.0,44.895,34.56,24.83926,266333581.0,1.033,0.00124,3.35,,,,,,,
GEN,17460494336.0,25064830976.0,17.05848,8.860902,6.57871,3.4377818,10.409,0.41944,0.084910005,0.78007007,0.35554,0.20732,307.078,0.466,0.346,0.593,0.063,1598125056.0,1570000000.0,5079000064.0,2408000000.0,4.434,1.71,3.29199,598577065.0,1.201,0.09810001,4.51,,,,,,,
GNRC,12522176512.0,13661756416.0,48.78621,17.953966,4.351535,2.8211157,21.472,0.09491,0.04721,0.39539,0.17932,0.05817,49.003,2.045,0.88,0.935,0.106,289056512.0,548132992.0,4438731776.0,636244992.0,48.769,4.35,11.82023,59005639.0,1.925,0.01696,1.94,,,,,,,
GIS,19688501248.0,22607958016.0,,11.486665,3.562874,1.0685985,6.554,-0.01028,0.057350002,0.33733,0.19194001,-0.00475,217.629,0.682,0.346,-0.133,0.022,2308499968.0,2166200064.0,18424600576.0,3449600000.0,10.354,-0.16,3.21155,533708396.0,-0.047,0.0034999999,4.65,,,,,,1.6628293764675188,
GL,14274990080.0,17100639232.0,12.22407,11.130121,2.3534005,2.305408,10.177,0.20944999,0.03358,0.33905998,0.24642,0.19577,55.675,0.795,0.64,0.138,0.08,1163503360.0,1391577984.0,6191958016.0,1680269056.0,78.121,15.04,16.51824,77644761.0,0.472,0.00703,0.08,,,,,,,
GILD,165174444032.0,186454425600.0,,13.534989,14.076931,5.4232016,12.77,-0.2068,0.14085001,0.79603994,0.33679,-0.10637999,223.465,1.265,0.902,,0.102,9768875008.0,13552000000.0,30456999936.0,14600999936.0,9.463,-2.65,9.8419,1239955155.0,0.336,0.00114,3.06,,,,,,,
GOOGL,4333065732096.0,4229428936704.0,17.759398,24.045721,6.961254,9.718314,24.424,0.48676,0.12958999,0.60897,0.34033,0.54771,18.859,2.724,2.471,2.979,0.242,22665000960.0,185675005952.0,445865984000.0,173164003328.0,50.896,19.95,14.73443,5867155790.0,1.237,0.01175,2.32,,,,,,,
GOOG,4322915254272.0,4219278196736.0,17.726679,23.989391,6.944947,9.695548,24.366,0.48676,0.12958999,0.60897,0.34033,0.54771,18.859,2.724,2.471,2.979,0.242,22665000960.0,185675005952.0,445865984000.0,173164003328.0,50.896,19.94,14.73443,5527000000.0,1.237,0.06598,2.47,,,,,,,
GPC,18697920512.0,24809363456.0,565.12506,16.331541,4.1311564,0.74578273,12.087,0.0070700003,0.04481,0.37564,0.06562,0.00131,146.415,1.159,0.419,-0.107,0.06,917241984.0,1185761024.0,25071538176.0,2052585984.0,32.831,0.24,8.30479,137859758.0,0.646,0.00418,4.04,,,0.12693492976553133,-0.015304065408438539,,,
GLW,142424784896.0,150156820480.0,76.35023,38.34759,11.951237,8.395708,36.758,0.16813,0.05367,0.36395,0.15649,0.111999996,71.448,1.813,0.978,0.192,0.166,734499968.0,3915000064.0,16963999744.0,4084999936.0,13.863,2.17,4.32048,859637825.0,1.148,0.08166,1.14,,,0.09069767441860455,-0.05804878048780493,,,
GM,79211864064.0,182541205504.0,39.098213,5.9549794,1.2388254,0.4269537,11.089,0.03164,0.02247,0.10177,0.03202,0.01051,202.341,1.136,0.892,-0.311,0.019,21933750272.0,23202000896.0,185527992320.0,16462000128.0,70.696,2.24,14.70702,904451541.0,1.329,0.0017200001,3.03,,,,,,,
GPN,22788935680.0,41794727936.0,40.81517,5.401483,0.9896007,2.2327328,9.325,0.02428,0.023340002,0.63959,0.16108,-0.091529995,98.273,0.825,0.494,-0.946,0.686,7867763200.0,1657741056.0,10206745600.0,4482187776.0,87.025,2.11,15.94377,264618390.0,0.775,0.00934,5.47,,,0.10240467739372083,-0.06972235041116714,,,
GWW,60317122560.0,62763806720.0,32.57394,25.050604,14.566278,3.2006965,19.516,0.46091,0.19934,0.39395002,0.16072,0.09923001,61.977,2.805,1.597,0.183,0.103,1247750016.0,2175000064.0,18844999680.0,3216000000.0,87.706,39.22,50.99877,47213119.0,1.047,0.062800005,3.25,,,0.6394557823129252,-0.02211724286021044,,,
GRMN,59957067776.0,57516593152.0,32.050518,28.297998,6.642381,7.8156233,24.883,0.21886998,0.12174,0.60081,0.30438998,0.24471001,2.513,3.028,1.845,0.352,0.114,1043656256.0,1978944000.0,7671437824.0,2311467008.0,46.804,9.7,10.98629,192856206.0,0.874,0.14694001,4.26,,,-0.0019745278438305647,0.02465581079913548,,,
HBAN,35458277376.0,44383281152.0,13.5,9.325433,1.1921744,3.86382,,0.09002,0.00982,0.0,0.41932,0.26131,,,,0.356,0.476,,3062000128.0,9176999936.0,,14.721,1.3,1.88195,2020414826.0,0.946,0.008090001,2.86,,,-0.14785373608903019,-0.09184629803186506,,,
GS,302704689152.0,69400846336.0,16.050797,14.042627,2.8369687,4.479868,,0.16902,0.010720001,0.82075995,0.42176998,0.31039,725.381,1.563,1.407,0.78,0.425,,-39359000576.0,67569999872.0,,366.451,64.77,74.03244,291171408.0,1.288,0.00543,2.84,,,,,,,
HAL,26640834560.0,32761528320.0,16.696335,10.966073,2.415726,1.1907583,7.915,0.14917,0.07258,0.15076,0.12793,0.0716,74.186,2.018,1.252,0.131,0.037,2052249984.0,2750000128.0,22372999168.0,4139000064.0,13.201,1.91,2.90806,835397735.0,0.753,0.00438,2.91,,,,,,,
HD,354594619392.0,416724647936.0,25.257103,22.067064,25.554756,2.1285212,16.705,1.2838,0.12519,0.33126998,0.11926,0.08411,459.356,1.045,0.231,-0.042,0.048,10128249856.0,18032001024.0,166592004096.0,24945999872.0,13.916,14.08,16.11542,997116682.0,0.959,0.00065,2.62,,,-0.2456602944407823,-0.11972966406784902,,,
HAS,13190477824.0,15715578880.0,16.64057,14.3412485,20.423672,2.652312,12.087,1.5956,0.13079001,0.63822,0.22157,0.15968001,531.042,1.661,1.295,,0.162,688150016.0,1288199936.0,4973199872.0,1300199936.0,4.579,5.62,6.52105,141044467.0,0.468,0.00611,3.51,,,,,,,
HCA,91699699712.0,143348056064.0,13.8711405,12.853741,-13.867417,1.1754413,9.103,,0.12291,0.42580003,0.15161,0.08768,,0.993,0.775,0.028,0.087,3738125056.0,11123999744.0,78012997632.0,15747000320.0,-29.808,29.8,32.15873,221839800.0,1.109,0.16610001,3.4,,,,,,,
HII,12786004992.0,15709003776.0,19.154663,15.644286,2.4069788,0.96973866,13.426,0.12968001,0.042779997,0.124,0.0708,0.05013,55.252,1.23,1.1,0.368,0.109,-300249984.0,347000000.0,13185000448.0,1170000000.0,134.808,16.94,20.74112,39404598.0,0.241,0.00511,2.15,,,,,,,
HIG,39277461504.0,39537541120.0,9.888199,10.460226,2.0165796,1.3398417,7.078,0.22061001,0.038510002,0.37868,0.17615,0.1489,22.33,1.772,0.999,0.305,0.081,5507500032.0,5880000000.0,29315000320.0,5585999872.0,71.051,14.49,13.6976,274130820.0,0.458,0.00357,0.03,,,,,,,
HLT,71480614912.0,84527611904.0,47.19168,30.400986,-11.372507,14.004823,27.373,,0.11026,0.79036003,0.62987,0.31034002,,0.649,0.551,0.095,0.025,1393874944.0,2108999936.0,5104000000.0,3088000000.0,-27.927,6.73,10.44703,225064910.0,1.063,0.02192,2.0,,,,,,,
HON,78033797120.0,104112799744.0,9.469616,24.667177,4.2096534,2.0504453,12.231,0.46577,0.0572,0.36511,0.20249,0.21581,185.369,1.211,0.756,2.619,0.043,2610374912.0,5118000128.0,38057000960.0,8512000000.0,58.487,26.0,9.98128,316940010.0,0.918,0.0004,2.32,,,,,,,
HPE,70474113024.0,86547111936.0,49.738316,13.265767,2.7844923,1.8166242,15.37,0.06315,0.01966,0.33776,0.087,0.040110003,84.03,1.088,0.566,,0.4,3836000000.0,6358000128.0,38793998336.0,5631000064.0,19.113,1.07,4.01183,1324203521.0,1.436,0.00373,2.75,,,,,,,
HPQ,27481405440.0,34642407424.0,11.129629,9.984782,-191.40126,0.4786284,7.352,,0.058790002,0.20315,0.07114,0.044460002,,0.794,0.439,0.108,0.09,3450874880.0,4593999872.0,57416998912.0,4712000000.0,-0.157,2.7,3.00958,914522690.0,1.194,0.00275,5.53,-0.3181818181818182,0.010464187221320137,-0.4678899082568807,-0.05110536893482631,,-9.338557993730408,
HOOD,83875389440.0,82956386304.0,41.278763,29.292171,8.846847,17.006365,,0.23618999,0.04528,0.9189,0.43884,0.42011002,240.279,1.116,1.066,0.453,0.323,,245000000.0,4931999744.0,,10.545,2.26,3.18481,790630234.0,2.321,0.0072500003,1.28,,,,,,,
HRL,13768111104.0,13444617216.0,29.435293,16.04772,1.7320873,1.1268293,10.746,0.05831,0.045819998,0.15783,0.11057,0.03821,4.244,1.938,0.931,-0.051,-0.029,471169760.0,1007758016.0,12218454016.0,1251180032.0,14.445,0.85,1.5591,550284207.0,0.331,0.00477,4.61,,,,,,,
HSIC,10039483392.0,15043783680.0,25.693876,14.692373,3.12418,0.7380888,13.929,0.088549994,0.043920003,0.31319,0.057550002,0.02963,80.733,1.319,0.55,0.093,0.067,446000000.0,700000000.0,13601999872.0,1080000000.0,28.209,3.43,5.99835,113916757.0,0.808,0.00836,4.99,,,,,,,
HST,16157816832.0,19875649536.0,15.630873,22.86943,2.3364768,2.591886,11.747,0.15558,0.0433,0.29195,0.18215,0.16474001,85.298,1.669,1.669,0.072,0.036,,,6233999872.0,1692000000.0,9.968,1.49,1.01839,684879281.0,1.122,0.01487,3.84,,,0.12217194570135748,0.0050441361916770955,,,
HUM,46230917120.0,37167919104.0,36.355053,23.358715,2.4878194,0.31734782,10.336,0.06893,0.03896,0.13653,0.034649998,0.00878,76.485,1.742,1.285,0.273,0.262,1940999936.0,2539000064.0,145679007744.0,3596000000.0,154.754,10.59,16.48207,120080308.0,0.74,0.00209,2.77,,,,,,,
HUBB,27160143872.0,32328413184.0,30.395624,22.473291,6.941777,4.3640566,21.332,0.24444,0.08427,0.35338002,0.21666999,0.14491999,141.642,1.609,0.826,-0.016,0.153,495812512.0,1068200000.0,6223600128.0,1515500032.0,74.043,16.91,22.87115,52841777.0,0.899,0.00343,4.77,,,,,,,
HSY,36638797824.0,41770893312.0,24.945282,18.465168,8.029857,3.0120902,15.348,0.32808998,0.09922,0.38377,0.23119,0.12242,129.821,1.18,0.507,6.297,0.066,1743636352.0,2656591104.0,12163911680.0,2721615872.0,22.709,7.31,9.87535,146312143.0,0.097,0.00312,3.71,,,,,,,
HWM,112414146560.0,116515135488.0,60.619354,45.02415,20.469103,12.330169,41.702,0.34732,0.12815,0.36032,0.28504,0.20522,81.368,1.818,0.695,0.312,0.241,1189874944.0,2220999936.0,9116999680.0,2793999872.0,13.771,4.65,6.26064,398801399.0,1.212,0.00873,2.3,,,,,,,
IBKR,149646131200.0,-28940144640.0,34.853176,27.589306,6.663379,21.894094,,0.24018998,0.022839999,0.93036,0.76532996,0.16474001,205.748,1.093,1.093,0.393,0.263,,15914999808.0,6834999808.0,,13.181,2.52,3.18348,453077771.0,1.343,0.02665,2.02,,,-0.049107142857142905,-0.06439854191980554,,,
ICE,84377591808.0,103938588672.0,21.198872,17.052515,2.8858893,7.9918156,15.481,0.14094,0.02172,1.0,0.52626,0.38246,69.226,1.012,0.024,0.126,0.048,3633625088.0,5513999872.0,10558000128.0,6713999872.0,52.081,7.09,8.81395,561394487.0,0.93,0.00813,1.78,,,,,,,
IBM,223549652992.0,280778637312.0,21.054125,18.00999,6.4887333,3.2353957,17.045,0.34460998,0.053039998,0.58098,0.16548,0.15522,188.97,0.791,0.609,-0.013,0.011,12049750016.0,14887999488.0,69094998016.0,16472999936.0,36.568,11.27,13.17491,942134390.0,0.705,0.00106,2.75,,,0.2574541284403671,0.03955667136121477,,,
IDXX,46278287360.0,47117664256.0,41.140953,35.51963,29.874222,10.163852,29.055,0.74211,0.27085,0.62446,0.3498,0.25030002,67.971,1.172,0.729,0.151,0.097,909368384.0,1371510016.0,4553223168.0,1621684992.0,19.638,14.26,16.51678,78882997.0,1.542,0.00219,2.84,,,-0.17453714254614972,-0.10007598311606491,,,
INTC,512722567168.0,549133615104.0,,49.354008,5.8557525,8.990086,32.609,-0.10715,0.0141199995,0.38873002,0.12189999,-0.19794,48.997,1.604,1.157,,0.254,4866375168.0,14936000512.0,57031999488.0,16839999488.0,17.359,-2.09,2.05961,5044000000.0,2.241,0.14671999,1.02,,,-1.7181885306423825,-0.05815571669230202,,,
INTU,88967905280.0,89087909888.0,19.844418,11.88764,4.3242707,4.251752,13.898,0.22496,0.09465,0.80793,0.46974,0.21907,33.448,1.453,0.624,0.087,0.104,5232000000.0,7888000000.0,20924999680.0,6409999872.0,75.215,16.39,27.36035,273537000.0,0.959,0.0235,2.91,,,,,,,
IFF,21928015872.0,27657830400.0,,21.693722,1.5689677,2.03395,14.473,-0.05548,0.0227,0.36583,0.08495,0.02569,44.821,2.061,0.491,-0.917,0.018,-1720999936.0,1160999936.0,10780999680.0,1911000064.0,54.743,-3.09,3.95921,255303473.0,0.943,0.00115,7.32,,,,,,,
IEX,17284366336.0,18547167232.0,33.783863,24.650187,4.3288655,4.820898,19.166,0.12955,0.0684,0.4473,0.2217,0.1449,47.06,3.049,2.01,0.09,0.064,555612480.0,716700032.0,3585299968.0,967699968.0,54.162,6.94,9.51149,73719896.0,0.976,0.00223,3.34,,,,,,,
IP,22019516416.0,31196516352.0,,14.14382,1.7258842,0.9097846,7.93,-0.16479,0.01591,0.29608,0.02298,-0.14205,68.509,1.098,0.682,,-0.022,1646499968.0,2647000064.0,24202999808.0,3934000128.0,24.092,-5.39,2.9398,529569895.0,0.894,0.00245,8.92,,,,,,,
INCY,24437239808.0,19939766272.0,15.357962,13.574054,3.819057,4.1991773,10.266,0.30667,0.16832,0.55659,0.41899,0.27706,0.603,4.593,4.314,0.446,0.377,1180664576.0,1979703040.0,5819530240.0,1942312960.0,31.568,7.85,8.88165,202697746.0,0.769,0.018480001,5.32,,,,,,0.010167582415606405,
INVH,18041055232.0,26448058368.0,27.862385,44.618458,1.9809537,6.334631,17.628,0.070539996,0.02479,0.56262,0.25115,0.23197001,94.425,0.43,0.142,0.553,0.101,1168785536.0,1199915008.0,2848004096.0,1500342016.0,15.331,1.09,0.68066,594041956.0,0.836,0.00341,2.24,,,0.030342699176527432,-0.009830476948875733,,,
IQV,39290019840.0,53595021312.0,29.689054,16.529142,6.3668613,2.313491,17.584,0.22818,0.05061,0.32968,0.13027,0.08096,257.975,0.706,0.62,-0.038,0.087,2149750016.0,2819000064.0,16983000064.0,3048000000.0,37.491,8.04,14.44116,164600000.0,1.175,0.01087,3.42,,,,,,,
IRM,36066697216.0,56198172672.0,85.92199,44.35292,-29.664545,4.7691684,22.03,,0.04634,0.5421,0.19059,0.055359997,,0.726,0.584,,0.185,-436093504.0,1655387008.0,7562470912.0,2551013120.0,-4.084,1.41,2.7315,297702812.0,1.217,0.0089,3.95,,,,,,,
IR,33744310272.0,37535010816.0,35.938015,22.294168,3.3155427,4.248736,18.631,0.0947,0.051020004,0.42821,0.16882999,0.12076,47.903,1.616,1.016,,0.085,1107425024.0,1349200000.0,7942199808.0,2014700032.0,26.231,2.42,3.90102,387999429.0,1.161,0.00213,3.31,,,,,,,
ITW,84488765440.0,93344768000.0,26.871378,23.979328,29.357746,5.13017,19.423,1.04618,0.16924,0.44162,0.26900998,0.19393998,334.853,1.109,0.74,0.079,0.061,2432999936.0,3329999872.0,16469000192.0,4806000128.0,10.105,11.04,12.37149,284800000.0,1.005,0.0037200002,6.57,,,-0.07284768211920534,-0.05280039476930665,,,
ISRG,135719305216.0,128738353152.0,43.49139,31.382265,7.3787446,12.299655,30.793,0.17423001,0.10512,0.66679,0.33603,0.28445998,,4.963,3.636,0.243,0.185,2615200000.0,3706400000.0,11034399744.0,4180800000.0,51.338,8.71,12.07083,358278038.0,1.46,0.00514,2.42,,,-0.06530380465644525,-0.025986986547443247,,,
IT,11720450048.0,13561239552.0,16.690649,11.224878,-71.43957,1.8132933,9.799,1.13581,0.1017,0.69629997,0.22623,0.11996,,0.88,0.75,0.144,-0.006,1052553024.0,1382615040.0,6463626240.0,1383901056.0,-2.598,11.12,16.5347,63148976.0,0.913,0.03759,7.43,,,,,,,
J,17129994240.0,19840501760.0,48.35667,17.571613,5.205239,1.2047074,18.78,0.07998,0.04551,0.22067,0.07387,0.0238,124.734,1.287,1.25,-0.24,0.345,645677888.0,735843008.0,14219215872.0,1056488000.0,27.87,3.0,8.25593,118080879.0,0.667,0.0053399997,5.79,,,,,,,
IVZ,13942569984.0,18159962112.0,,9.820812,1.3996366,2.0199306,12.569,-0.0057300003,0.02915,0.2952,0.19950001,-0.00934,12.056,0.708,0.708,0.88,0.205,1140787456.0,2008800000.0,6902499840.0,1444800000.0,22.563,-0.68,3.21562,441500000.0,1.596,0.00606,3.62,,,,,,,
JBL,35755450368.0,38342451200.0,43.083332,20.375454,27.035892,1.0644671,15.996,0.65876,0.05011,0.092259996,0.05211,0.02566,297.136,0.981,0.448,0.239,0.118,1211624960.0,1856999936.0,33589999616.0,2396999936.0,12.621,7.92,16.74662,104787089.0,1.304,0.01191,1.99,,,,,,,
JBHT,25214027776.0,26617214976.0,38.1963,26.545609,6.8955593,1.9851518,15.901,0.18448,0.0738,0.18505,0.07423,0.05311,38.373,1.255,1.014,0.407,0.194,903028352.0,1595293056.0,12701309952.0,1673964032.0,38.941,7.03,10.11542,93900000.0,1.297,0.20435,2.02,,,,,,,
JKHY,11080369152.0,11196383232.0,21.780725,21.961355,5.2019744,4.4045086,15.65,0.24892001,0.13664,0.44057,0.24369,0.20637,6.398,1.744,1.008,0.106,0.087,373407744.0,786398016.0,2515687936.0,715414016.0,29.979,7.16,7.10111,71050780.0,0.553,0.00599,2.8,,,-0.12927494435911102,-0.049214133889744716,,,
JNJ,624742039552.0,653020102656.0,30.039396,21.063578,7.347239,6.3795404,18.726,0.25742,0.08595,0.6814,0.2919,0.21482,57.709,1.089,0.725,-0.001,0.066,16885125120.0,27608000512.0,97929003008.0,34872000512.0,35.284,8.63,12.3075,2409898597.0,0.231,0.00048000002,3.04,,,,,,,
JCI,92199911424.0,101066907648.0,42.87606,25.312775,6.8387475,3.688734,23.368,0.14332,0.05402,0.36651,0.15875,0.14319,70.107,1.0,0.675,0.068,0.093,2984124928.0,2032000000.0,24995000320.0,4325000192.0,22.257,3.55,6.01317,605741470.0,1.317,0.0017200001,1.93,,,,,,,
KEYS,58270191616.0,58621194240.0,54.9066,28.605417,9.196515,9.57132,40.994,0.18174,0.06039,0.62139,0.18812001,0.17312999,43.642,1.903,1.334,0.358,0.315,1085750016.0,1488999936.0,6088000000.0,1430000000.0,37.076,6.21,11.91977,170895368.0,1.21,0.0058099995,1.94,,,0.3455497382198953,-0.03402366863905326,,,
KDP,40836915200.0,81625915392.0,30.313131,11.84088,1.6162214,2.0326986,17.438,0.051,0.03267,0.50956,0.13011,0.07103,100.137,0.479,0.2,-0.74,0.756,4893250048.0,2527000064.0,20089999360.0,4680999936.0,18.568,0.99,2.53444,1360776911.0,0.411,0.04977,3.6,,,,,,,
JPM,950354706432.0,788282736640.0,15.311348,14.296802,2.6879787,5.1004395,,0.17789,0.0136,0.0,0.50394,0.34921002,,,,0.412,0.304,,-162533998592.0,186328006656.0,,133.007,23.35,25.00699,2658186195.0,0.977,0.0038800002,2.66,,,,,,,
KHC,30025056256.0,46469058560.0,,12.065415,0.71630645,1.2058256,8.46,-0.0876,0.0363,0.33498,0.1549,-0.13639,52.591,1.061,0.57,,-0.014,3250500096.0,4621000192.0,24899999744.0,5493000192.0,35.348,-2.88,2.09856,1185823758.0,0.083,0.27777,6.9,,,,,,,
KEY,24367355904.0,39258832896.0,13.2923975,10.631331,1.4086515,3.3058414,,0.1033,0.0107700005,0.0,0.3471,0.2754,,,,0.198,0.101,,1311000064.0,7370999808.0,,16.136,1.71,2.13802,1072035000.0,1.032,0.00298,0.0,,,,,,,
KKR,94954340352.0,155634434048.0,32.84664,13.914021,3.2712867,3.7257407,,,,0.54151,0.1554,0.12367,69.029,,,0.373,0.022,,,25486030848.0,,31.428,3.13,7.38895,897635601.0,1.786,0.23056999,3.34,,,,,,,
KLAC,258839986176.0,260089282560.0,52.97059,30.249126,40.763374,19.061117,42.956,0.87496,0.20799999,0.61301,0.42486,0.35574,96.88,2.876,1.841,0.133,0.152,2624587520.0,4143078912.0,13579475968.0,6054757888.0,4.86,3.74,6.54928,1306546783.0,1.458,0.0011999999,1.82,,,,,,1.5204918472839304,0.07059108036201797
KO,374536896512.0,404591902720.0,26.141142,24.685371,10.361862,7.471462,23.802,0.42054,0.09401,0.61888003,0.34873,0.28558,115.519,1.305,0.798,0.161,0.067,5218749952.0,16341999616.0,50128998400.0,16997999616.0,8.401,3.33,3.52638,4302549243.0,0.342,0.09894,2.37,,,,,,,
KMB,36407218176.0,42184269824.0,21.67589,14.678899,20.843786,2.1955867,12.118,1.04913,0.10195,0.37612998,0.19002001,0.1179,348.933,0.909,0.403,-0.322,0.006,941124992.0,3332999936.0,16581999616.0,3480999936.0,5.262,5.06,7.47195,331940357.0,0.276,0.0070700003,8.57,,,,,,,
KIM,16407507968.0,24721412096.0,28.441858,27.360178,1.5970227,7.5018306,18.558,0.05806,0.023740001,0.68933,0.36565,0.27759,84.993,0.971,0.97,-0.059,0.049,871483392.0,1179106048.0,2187133952.0,1332118016.0,15.316,0.86,0.894,670789373.0,0.968,0.022079999,7.13,,,,,,,
KMI,68635877376.0,102278848512.0,19.903227,20.07993,2.1699374,3.8218095,13.396,0.109910004,0.04453,0.49407002,0.30065,0.19305,98.619,0.458,0.293,0.213,0.108,1075000064.0,6557000192.0,17959000064.0,7634999808.0,14.217,1.55,1.53636,2224825757.0,0.554,0.12695,4.41,,,0.13853503184713367,-0.025084418716835533,,,
KR,34755481600.0,66562564096.0,33.175438,10.238482,6.131647,0.23381534,8.238,0.13779001,0.05771,0.23979001,0.03224,0.00708,373.449,0.791,0.277,0.043,0.022,2994500096.0,6936000000.0,148645003264.0,8080000000.0,9.252,1.71,5.54086,612647282.0,0.409,0.08482,2.91,,,,,,,
L,23617533952.0,27073533952.0,14.192874,39.83793,1.270985,1.263375,8.364,0.09313,0.01909,0.36290002,0.14533,0.09024,44.609,0.507,0.507,0.136,0.039,1262000000.0,2575000064.0,18694000640.0,3236999936.0,90.898,8.14,2.9,204427720.0,0.518,0.1903,4.79,,,,,,,
LDOS,17304307712.0,23145963520.0,12.833023,10.639294,3.2672305,0.9813036,9.717,0.27781,0.089099996,0.17795,0.11715999,0.07803,123.276,1.629,1.154,-0.095,0.072,1146625024.0,2300000000.0,17634000896.0,2382000128.0,42.106,10.72,12.93037,125785466.0,0.546,0.00562,3.12,,,,,,,
KVUE,36921765888.0,44439474176.0,22.623528,15.503813,3.4229262,2.3962724,12.766,0.15581,0.06992,0.58437,0.19418,0.107609995,81.617,1.005,0.611,0.086,0.03,1907500032.0,2324999936.0,15408000000.0,3480999936.0,5.618,0.85,1.24034,1920008668.0,0.431,0.00052,2.89,,,,,,,
LEN,21242132480.0,25778726912.0,13.821317,13.606975,0.982496,0.64886767,11.279,0.07368,0.03943,0.16363001,0.052750003,0.04934,28.692,8.508,1.203,-0.362,-0.052,1077926016.0,882990976.0,32737234944.0,2285495040.0,89.751,6.38,6.4805,210506003.0,1.398,0.06803,0.18,,,-0.19208855993651086,-0.04912171897413453,,,
LH,25884688384.0,32582287360.0,26.377686,16.132904,3.0000565,1.8040625,14.045,0.11728,0.05527,0.28882998,0.1224,0.069860004,79.124,1.796,1.246,0.256,0.058,892049984.0,1638400000.0,14348000256.0,2319800064.0,106.388,12.1,19.78379,81100000.0,0.843,0.00358,4.19,,,,,,,
LHX,53382148096.0,70449602560.0,28.985846,21.354782,2.7891343,4.1523137,32.828,,,0.30414,0.097270004,0.103690006,34.574,,,0.747,1.9,,1655000064.0,12856000512.0,2146000000.0,102.781,9.89,13.42416,186214616.0,0.746,0.00423,1.99,,,,,,,
LIN,225871069184.0,250535067648.0,31.652456,24.998035,5.8773155,6.371719,18.126,0.18400998,0.07164,0.48348,0.28119,0.20435,68.947,0.879,0.68,0.092,0.093,4160750080.0,10488999936.0,35448999936.0,13822000128.0,83.368,15.48,19.60074,460980163.0,0.726,0.00248,2.73,,,,,,,
LII,15198747648.0,17171348480.0,19.527975,16.70311,11.715953,2.8664985,14.666,0.71757007,0.15994,0.33330002,0.22856002,0.14871,156.082,1.569,0.674,-0.018,0.03,277737504.0,894700032.0,5302199808.0,1170800000.0,37.536,22.52,26.32863,34560675.0,1.199,0.096219994,5.56,,,,,,,
LLY,1056890945536.0,1102848983040.0,39.842403,25.619883,33.95796,13.266524,26.443,1.02286,0.20357001,0.83399004,0.54222,0.33528998,162.071,1.355,0.679,0.253,0.477,11065900032.0,28082999296.0,79666003968.0,41706999808.0,34.917,29.76,46.28085,891357065.0,0.506,0.00155,3.34,,,,,,,
LMT,135693426688.0,152440422400.0,21.695572,17.973072,15.4228525,1.7619319,15.748,0.89165,0.08638,0.11798,0.119569995,0.08163,234.238,1.193,0.974,4.368,0.105,5562625024.0,10401999872.0,77013999616.0,9680000000.0,38.122,27.1,32.71283,230790753.0,0.11,0.00101,2.38,,,-0.7887584928968498,-0.024396797248643076,,,
LITE,69255225344.0,63966588928.0,156.17018,47.514984,21.465395,27.831228,125.72,0.22834998,0.028900001,0.40837002,0.21771,0.17678,111.445,1.137,0.938,,0.901,93350000.0,452400000.0,2488399872.0,508800000.0,41.47,5.7,18.73451,77800000.0,1.513,0.00775,1.76,,,,,,,
LOW,125299351552.0,167003914240.0,18.864021,16.60464,-13.516704,1.4168686,13.257,,0.12792,0.33293,0.11067,0.075100005,,1.093,0.096,-0.008,0.103,4816124928.0,9834999808.0,88433999872.0,12597000192.0,-16.524,11.84,13.45106,561000000.0,0.851,0.00105,3.67,,,-0.3156797331109258,-0.1264243081931633,,,
LVS,29645283328.0,41867763712.0,17.74031,12.953676,51.025642,2.1608925,9.025,1.22869,0.09549,0.79335,0.19658001,0.12588,1703.902,0.997,0.927,-0.249,-0.007,2212875008.0,3732000000.0,13719000064.0,4639000064.0,0.897,2.58,3.53336,647701184.0,0.835,0.52888,3.77,,,0.10023866348448696,-0.04683278294806359,,,
LULU,14600763392.0,15222041600.0,10.419773,11.420014,3.04887,1.3032273,5.932,0.32027,0.16045,0.55695,0.11205,0.13029,44.264,2.226,0.936,-0.38,0.043,1133960960.0,1935870976.0,11203543040.0,2565969920.0,42.173,12.34,11.25918,108437957.0,0.863,0.04425,2.93,,,,,,,
